mean,sd,2.5%,25%,50%,75%,97.5%,Rhat,n.eff,overlap0,f
0.6747386662688594,0.21462914767284078,0.2756630743098248,0.5273309621338407,0.6677957193618074,0.813119701969545,1.1133372211126071,1.000316845735221,6400,0,0.9996666666666667
0.5951826158608117,0.34693311525724263,-0.06784963268027978,0.36618358092455133,0.5837488043186095,0.824387210487406,1.2947255772731208,1.0005485871478417,5440,1,0.9611333333333333
0.4922682722736988,0.20135148815651127,0.11250403266246774,0.35401224738194026,0.4897402819634959,0.6248062915287809,0.8969781582889206,1.0001964200050042,11504,0,0.9956
-0.16313318043354744,0.1875806619817709,-0.5417162032500916,-0.28489555212893025,-0.16059551625906232,-0.03636664130493941,0.1983453364299425,1.000645934624881,2884,1,0.8090666666666667
-0.6576592587053289,0.1681670551698135,-1.0071001595463114,-0.766919693750044,-0.6515405221782472,-0.5419180339721794,-0.3438261703660417,1.0001591528054035,13821,0,1
0.2860958777865786,0.17739669719904838,-0.05482009572688309,0.16680319767316448,0.28513314571744397,0.4034680895420283,0.6379444993021467,1.000288727211431,7564,1,0.9495333333333333
-0.16631379092296222,0.31760586256044,-0.799972029792632,-0.3764785160039803,-0.16682466956992859,0.04747108438031772,0.45470772868808995,1.0006282071033483,3951,1,0.7006
-0.17380950379263332,0.10949324866745187,-0.3954589458387098,-0.24664110539819828,-0.17135061621168673,-0.09857818651848238,0.03708714659392134,1.0000624537912113,15000,1,0.9474
-0.19027154855043693,0.10269378586130347,-0.392723516296844,-0.258931146782754,-0.1894026998874273,-0.11991166081795142,0.009710024931051489,1.0005750804345157,4136,1,0.9694666666666667
0.2899686654753886,0.3482831874950213,-0.35835969639721366,0.049375384566446426,0.27337557686989666,0.518772301825886,1.0080480990870773,1.0004108207505804,6718,1,0.7964
0.5874380676614122,0.38829206304205344,-0.0953389725313117,0.30967604488313943,0.5697067168854151,0.8369294905825369,1.4060264973094343,1.000414840566367,3935,1,0.9465333333333333
-0.34062107436093497,0.5673603690946631,-1.601233775369711,-0.6654615507410506,-0.2802742552366066,0.031345701673898704,0.6681442823513863,1.0001520678236921,7943,1,0.7231333333333333
0.08740280312129246,0.5036420779552018,-0.8862746589508854,-0.22274644297518664,0.07120515920052399,0.389511630768431,1.1451579387254824,1.0001512813499567,14167,1,0.5694666666666667
-0.19273385953748953,0.3985978869874177,-1.0293714043098754,-0.44521805239229784,-0.17681797955970413,0.062008705078198084,0.583288377868699,1.0001520238347068,10029,1,0.6874666666666667
-0.4647525767576242,0.5029722159526201,-1.5790111423938515,-0.7740288527128025,-0.42008845072154344,-0.10401183012576029,0.3893846641949931,1.000051415425045,15000,1,0.8268666666666666
-0.3024527638691268,0.3732059146457783,-1.0925430925393815,-0.5413691806204961,-0.2813473632290446,-0.04541173647590302,0.3974129205933022,1.0002095594783902,15000,1,0.7979333333333334
-0.47117904573312536,0.5608977201510199,-1.7236281626060916,-0.8057170092514745,-0.4132606882472752,-0.08201633875934339,0.46825873287283043,1.0001477191644972,11965,1,0.8064666666666667
-0.6035480920434799,0.4116400713055565,-1.485623342854499,-0.8695319476801364,-0.5814071819383274,-0.3127511338903456,0.10553289868565356,1.0001271316497928,9679,1,0.9427333333333333
0.005006039459014772,0.5896440452436937,-1.2068245369591757,-0.34311875714789175,0.009038783704620537,0.34852653153527724,1.2075533128971774,1.0002100713289355,15000,1,0.5072
-0.14912093108422364,0.30852130030040925,-0.7860557571539704,-0.34857279253453194,-0.13798562113542168,0.05276541490044662,0.44873173768907176,1.0002209699417999,9794,1,0.6868
0.5362197354864375,0.4769031933253407,-0.2735444775996061,0.19747827700474696,0.4926321304557263,0.8309017689444816,1.5835605674277164,1.0001083029134838,15000,1,0.8852666666666666
-0.020394921590692644,0.5327609850033825,-1.1217900139735484,-0.33990445273350006,-0.014297080335375606,0.3037306472912503,1.0434691388340387,0.9999840971629995,15000,1,0.5132666666666666
0.358794025634401,0.46052623541422005,-0.4595999214795803,0.035535687364776865,0.3199693492720821,0.6485540556599857,1.3573392530068225,1.0002612214037805,13775,1,0.7805333333333333
-0.16789810295844965,0.32831771479033306,-0.8293051253630483,-0.38173553886874795,-0.16090716608922784,0.0467566879052067,0.47793577596232434,1.0003051053888248,5635,1,0.6991333333333334
0.6741716631531283,0.43862570377420806,-0.07782912981237772,0.3559713929079668,0.6510505110219627,0.9486644996080462,1.6131639226126226,1.0004856203009043,4753,1,0.9549333333333333
-0.011665992167691366,0.37189989670212587,-0.7729151331145885,-0.24347719686357844,-0.007329583846085647,0.22397452477187596,0.7213611462581407,1.0006063126471911,5899,1,0.5084666666666666
