mean,sd,2.5%,25%,50%,75%,97.5%,Rhat,n.eff,overlap0,f
0.4404567931200855,0.13473883366833822,0.17525461729814276,0.3500464679255047,0.4414603899770001,0.5299674733194024,0.7033383113244517,1.0006458303280445,3519,0,0.9995333333333334
-1.5697670475781857,0.2340412885482229,-2.0707941281567406,-1.7130585579290865,-1.5569401272541539,-1.4089324578373337,-1.1468970709739992,1.0004781299716083,4345,0,1
0.26298399392181604,0.13004454434127802,0.012486587055478109,0.17420233979395225,0.2618799348464719,0.34889145969073265,0.5232478643218503,1.0004791558700776,3929,0,0.9812666666666666
0.1335945409596282,0.13322972206284633,-0.1243512273408328,0.043749598020955426,0.13299238088940815,0.22119901387640506,0.40082693369834727,1.0003606360116744,4510,1,0.8445333333333334
0.15904147599356872,0.11799178291545515,-0.06857450277290517,0.0775881223287453,0.15886529482676298,0.23937167679469787,0.3888670118953663,1.0001006440209297,11110,1,0.9122666666666667
0.2631893262653093,0.1247214229883495,0.020561885803332704,0.17862323998432478,0.26197912380436916,0.34623410871750926,0.507393857518577,1.0007532943884248,2466,0,0.9832666666666666
0.20533064862804948,0.18211413676011498,-0.14489179640322614,0.0816140750256549,0.2043392034682286,0.325630036901224,0.5695670445960511,1.0003885688285148,4835,1,0.8688
-0.030991652583515286,0.05347129235746074,-0.13657503012675568,-0.06725788162217197,-0.03138544633313835,0.005684507497906756,0.07401502439628761,1.000160232818459,8843,1,0.7166666666666667
0.1626482018572038,0.05228689460967675,0.0604792705847477,0.1276602521049555,0.1623034287540825,0.197616642336497,0.265036807565862,0.9999942915814278,15000,0,0.9987333333333334
-0.13443175602535382,0.22288238770649743,-0.5814152447357909,-0.28062293031473845,-0.13173461380998,0.01673168082399463,0.29418309409315513,1.0000385107296785,15000,1,0.7231333333333333
0.43320727523490227,0.20542399070556502,0.03646454120048856,0.29464576760351635,0.43011866831494605,0.5699451701346642,0.8461265121337569,1.0001901379157576,7201,0,0.9853333333333333
-0.016060815649592764,0.2703965089926553,-0.5567083678338595,-0.19150891248900354,-0.014942382750243899,0.1626766427164847,0.5162058870961146,1.000074948890869,13313,1,0.5212
0.14370436746268705,0.3659352874271031,-0.5839524574787942,-0.09197311372658895,0.1439097159354359,0.37851235091715396,0.882533096895509,0.9999371813748448,15000,1,0.6619333333333334
0.2239042379556922,0.2097267972815968,-0.17802682013141397,0.08302374566619292,0.22078031225266792,0.3626901711725177,0.642298214284395,1.0004501994894608,4013,1,0.8591333333333333
0.45792020008873985,0.27377310900725077,-0.06336378555540309,0.2700398847281941,0.4535041964342017,0.6395117428058378,1.0132567571924973,1.000001192653182,15000,1,0.9573333333333334
-0.03486077914873121,0.26849647871071336,-0.5732148309432377,-0.20931403432372575,-0.03502219811035803,0.14136293713077158,0.4953099187067394,1.0000833767901236,15000,1,0.5535333333333333
0.16296492862520115,0.2651136140104352,-0.3569228800920475,-0.013847376885161133,0.15961115387051633,0.3365166608113461,0.6940653085186304,1.0002959280933146,5415,1,0.7313333333333333
-0.07233604684220313,0.21509114690226322,-0.5065013677007819,-0.21632219424425825,-0.06860903485160877,0.07576178988992266,0.3348789644998914,1.0001568759499635,8787,1,0.6268666666666667
-0.001938895862092521,0.4164119534905558,-0.8349272154111421,-0.26403755657798106,-0.0016426292595275393,0.25951033310209604,0.8300926728017921,1.0000546769546206,15000,1,0.5018666666666667
0.13648712059359153,0.17705891645531868,-0.21001535401192123,0.01905193364646776,0.13524125595337552,0.25349872719527233,0.4880313847135743,1.000062937703615,14233,1,0.7846666666666666
-0.4852295920129673,0.2518122768803456,-1.0006448104475365,-0.6490104223327535,-0.4769226613319268,-0.31450119035753454,-0.00793535897809883,1.0002175442043668,15000,0,0.9772666666666666
-0.12444553739628762,0.309316603021528,-0.7517923856175205,-0.32309909432988865,-0.11944178876900878,0.08002950234179208,0.46816784609236173,0.9999600503245151,15000,1,0.6599333333333334
-0.3674778215828498,0.23371602593484078,-0.838453987216053,-0.5222064735348971,-0.36254271459164555,-0.20827583249107284,0.0774373631372353,1.00001950573596,15000,1,0.9474666666666667
-0.17730179535884621,0.21504353902287635,-0.609637668091923,-0.32059557319502363,-0.17359317233834398,-0.03220582059952898,0.23510709194292473,0.9999804879692531,15000,1,0.7987333333333333
-0.1838950788857545,0.27647089832499433,-0.7441468907220912,-0.3651296410953807,-0.17611874895750296,-8.033202066068251e-4,0.3397030154981091,1.0002134894184216,15000,1,0.7510666666666667
0.5192201736960939,0.20257150335894528,0.133568175781885,0.3793891093877927,0.5153080220894016,0.6565114107233574,0.9189311217862793,1.0001838096608098,9257,0,0.9954
-0.0034071247781064327,0.17564745144223395,-0.347371983501077,-0.12161945631325011,-0.003981520189192511,0.11361275386360498,0.3419276490482835,1.0000638167029259,13652,1,0.5094666666666666
-0.05991313053731364,0.27893641116246143,-0.6195857304287988,-0.24390858524752138,-0.060358346740897614,0.1259566008312213,0.48987893397530247,1.0002491875813397,15000,1,0.5849333333333333
-0.40487372548659345,0.3192188467962093,-1.0773242089955113,-0.6092369294787281,-0.38743076629838,-0.18454376357646052,0.18093276242876136,1.0002209053336366,8740,1,0.9090666666666667
0.3187253890466804,0.25887963573748474,-0.17680478924178714,0.14086767607720938,0.31665816112953493,0.49211388748370977,0.8312460027539516,1.0000807291668499,15000,1,0.8930666666666667
-0.011385408862393575,0.25174090434958374,-0.5111893946404832,-0.17571324290172774,-0.00961909858194393,0.1559109658393365,0.4820647049269864,0.9999714986568737,15000,1,0.5156
0.00878269690409924,0.2995858552887956,-0.5783642640239813,-0.18864788504547594,0.010280717388206864,0.20959462133428694,0.5933451335586394,1.0001011423404516,15000,1,0.5142
0.025568874174661076,0.3943549218368375,-0.7554826915356345,-0.22730833874657544,0.022549793927359618,0.2764285070863278,0.8151810807052974,1.000061433577209,15000,1,0.5246
0.30025047081528883,0.2774360556055604,-0.23547308055330346,0.1133647373500598,0.29669124637471256,0.4832303621785314,0.8584873744527394,1.0000573848009244,13779,1,0.8624666666666667
-0.2601977456025191,0.2737522331300486,-0.8163705439682062,-0.43717596447656126,-0.25311292874312413,-0.07708956902801581,0.26083530126965354,0.9999256776638763,15000,1,0.8326666666666667
0.37968497219572916,0.1981970441258008,0.0012287947611534617,0.24416390850815917,0.37700176149568665,0.511913316021279,0.7788573890057823,1.0000358585347784,15000,0,0.9753333333333334
0.10054207776498625,0.22618638238794916,-0.33926118091877333,-0.05232332262863677,0.09769945095990631,0.25121840857268646,0.5429986250068145,1.000101344697655,12700,1,0.6681333333333334
-0.34770018808139974,0.322192957333762,-1.0238184652904918,-0.5485861147849068,-0.33325326768328023,-0.1274478097234629,0.24146076194758487,1.0003039783011396,5742,1,0.8651333333333333
0.3781951498478678,0.28448238679296095,-0.15543520438828387,0.18374946346796858,0.3688640335702468,0.5631528594700188,0.9652967359553544,1.0000479627768843,15000,1,0.9132666666666667
-0.5188867495528408,0.3732906291318644,-1.3258356049551034,-0.7494766314607996,-0.4936060674170993,-0.25652461091662004,0.14168708896060422,1.0001137567435285,15000,1,0.9320666666666667
-0.39734229261986764,0.2927053906628595,-1.000200387876108,-0.5896736679688673,-0.3868071139610754,-0.19369992064018107,0.14845453206116097,1.000022068793263,15000,1,0.9224666666666667
0.17356371975970364,0.3047969119044785,-0.4101226902922167,-0.02967000226809232,0.16979936003387844,0.3701320714844196,0.7936608604457432,1.0000261823250884,15000,1,0.7178
0.2124408454522208,0.2697126951418224,-0.30328027783891076,0.03115799814918492,0.2061232678689148,0.3920655704067505,0.7459323331377028,0.9999880107316664,15000,1,0.7858666666666667
-0.4911235770407061,0.3513560697240272,-1.2386089612714164,-0.7138704999944274,-0.46954814651866056,-0.2501911301879326,0.14167038811781382,1.0000498082013864,15000,1,0.9324666666666667
0.30972693111930094,0.2704590086256006,-0.2047385822176488,0.1276826757122565,0.3006793760853775,0.4908500159111382,0.8488773336647542,0.9999831834947455,15000,1,0.8788666666666667
-0.45692085136844646,0.29851285456050125,-1.0809764576978118,-0.6446118551996026,-0.4450533096287876,-0.2522142008800441,0.09559280759845121,1.0000185716199317,15000,1,0.9443333333333334
-0.10658624218788747,0.0475654637005589,-0.20000110927047995,-0.13795519783228194,-0.10630373656828997,-0.07472300156841664,-0.013782411738300129,1.0000835357147362,15000,0,0.9888
-0.8596286882192674,0.3186274001807521,-1.4691471789413346,-1.0722669054084268,-0.8657413449628788,-0.6529225219118577,-0.20990790585744923,1.0035518140639634,794,0,0.994
-1.4849643082820168,0.1258755810508184,-1.7323522731921088,-1.5695495740455567,-1.4838920828097422,-1.3997224003333286,-1.2394757609200495,1.0005350640451025,3650,0,1
-1.8149259915035267,1.215752290866429,-4.274816893480799,-2.58352383164267,-1.7850430604381546,-1.0392406414653481,0.5401569219295227,1.0001553008287405,15000,1,0.9384666666666667
-0.9274160870231457,1.1231761787607575,-3.0942704448630765,-1.6565165787287346,-0.9418890467130556,-0.22162099572987018,1.3882952633914782,1.0003174085433777,7288,1,0.8093333333333333
1.015384874848351,1.0911088453753939,-0.9754531826095222,0.27344820537632347,0.9553438350227625,1.6863799716610255,3.3488510890096443,1.0002441289582937,15000,1,0.8313333333333334
0.40043971670716877,1.0916851574772315,-1.657226738927273,-0.3262825978175067,0.3651107257644317,1.087808872819417,2.6914526465692004,0.9999765570180343,15000,1,0.6369333333333334
0.38617922822638523,1.0990053701557745,-1.6396541206125317,-0.3593545791002659,0.33350704534137926,1.0694122578724383,2.6875105815278157,1.0004536052443258,3865,1,0.6274666666666666
