mean,sd,2.5%,25%,50%,75%,97.5%,Rhat,n.eff,overlap0,f
-0.0968359307375906,0.16263235542495844,-0.4141932586956265,-0.20554694521799122,-0.09655905885635704,0.011871175287919937,0.22393594126789793,1.0000215276281166,15000,1,0.7268
-0.3606952675199799,0.34676737826424936,-1.0535002404354354,-0.5904420242736363,-0.35816701890345815,-0.13098063401353094,0.31307938582753925,1.0007913810913196,3012,1,0.8559333333333333
-0.27734379428737216,0.12681341802077958,-0.5341226302548941,-0.36051136866879446,-0.27432360082865415,-0.19144783105146698,-0.0354727039461248,1.0000266133996698,15000,0,0.9877333333333334
0.27804401099590353,0.14879265361052182,-0.007989805850343264,0.17748153265488123,0.2776919762774785,0.378002149489245,0.5707924819151643,1.0003711426690844,7999,1,0.9714
-0.2855070477217249,0.16872092508576347,-0.6176573925472376,-0.40002846122462393,-0.2831917515068181,-0.1725035234839692,0.04273200384358228,1.0000129083692997,15000,1,0.956
-0.2882997035617264,0.19225545789069945,-0.6679103982946483,-0.41761932327471385,-0.2868359137955406,-0.1565747195247209,0.08913992260112437,1.0001084263560334,10812,1,0.9344
0.7367850006294511,0.28342068341721155,0.18015083553106812,0.5477961903287862,0.7340215023607775,0.9276157608320669,1.3011009167333403,1.0000616468786494,14681,0,0.995
-0.13916984683569378,0.0759652863323435,-0.2895281600713021,-0.18987734248912594,-0.13899836911559776,-0.08804189008275932,0.008184230192723376,1.000003953044656,15000,1,0.9682666666666667
0.008357912918256941,0.06229328644351993,-0.11462690932371862,-0.033376363310016956,0.008726524034124418,0.04936217182195917,0.1309924829858249,1.000102928826461,15000,1,0.5565333333333333
0.05840237041951956,0.16451018375589022,-0.17978301364773544,-0.01770356641191282,0.014945662677977232,0.10047881815604133,0.503823830675573,1.0000884312894214,11604,1,0.6191333333333333
0.017146154656039858,0.13867831970801583,-0.2582641631986229,-0.035440770708724284,0.0033432902394043215,0.06203087208774472,0.34856837594160445,1.0000961984367873,11859,1,0.5434
-0.06136336429568518,0.1502277394701954,-0.46190730586993684,-0.10741996339565109,-0.019756051847233346,0.012450557972534974,0.16168117094979795,0.9999894214844407,15000,1,0.6523333333333333
-0.0039065138506622224,0.13822932243347727,-0.32177471173006467,-0.05091504116950785,-4.129027493845604e-4,0.04561395651915939,0.3014378952331714,1.0003763024619976,15000,1,0.5072666666666666
-0.03923732249852645,0.10625250530778613,-0.29855196977485887,-0.08414428115933367,-0.016486535997546254,0.013130160976396816,0.14529263013360277,1.000084792070426,15000,1,0.6382666666666666
